Time:2026/08/05 16:10:15
Observation Period:20.0s Sampling Interval:1ms
Elapsed Time,CH01,CH02,CH03,CH04,
Unit,[MPa],[MPa],[MPa],[MPa],
15.244,0.04,0.26,0.45,0.30,
15.245,0.14,0.05,0.36,0.28,
15.246,0.15,0.17,0.49,0.29,
15.247,0.00,0.00,0.43,0.27,
15.248,0.00,0.18,0.34,0.21,
15.249,0.04,0.13,0.31,0.28,
15.250,0.13,0.15,0.35,0.36,
15.251,0.19,0.03,0.26,0.27,
15.252,0.10,0.06,0.39,0.25,
15.253,0.14,0.23,0.40,0.27,
15.254,0.07,0.17,0.38,0.44,
15.255,0.06,0.03,0.32,0.35,
15.256,0.09,0.13,0.33,0.36,
15.257,0.17,0.17,0.32,0.07,
15.258,0.11,0.03,0.29,0.38,
15.259,0.17,0.07,0.45,0.41,
15.260,0.00,0.19,0.39,0.26,
15.261,0.06,0.16,0.27,0.24,
15.262,0.10,0.24,0.28,0.20,
15.263,0.15,0.27,0.33,0.24,
15.264,0.04,0.09,0.31,0.34,
15.265,0.05,0.07,0.45,0.27,
15.266,0.06,0.14,0.26,0.26,
15.267,0.17,0.10,0.35,0.35,
15.268,0.08,0.13,0.42,0.29,
15.269,0.09,0.00,0.40,0.45,
15.270,0.15,0.11,0.32,0.27,
15.271,0.01,0.13,0.32,0.38,
15.272,0.06,0.07,0.36,0.33,
15.273,0.09,0.15,0.37,0.31,
15.274,0.05,0.08,0.37,0.32,
15.275,0.00,0.14,0.39,0.47,
15.276,0.14,0.16,0.41,0.36,
15.277,0.08,0.11,0.37,0.27,
15.278,0.09,0.14,0.28,0.34,
15.279,0.09,0.21,0.32,0.40,
15.280,0.11,0.13,0.26,0.30,
15.281,0.08,0.07,0.29,0.30,
15.282,0.11,0.11,0.28,0.31,
15.283,0.03,0.05,0.33,0.38,
15.284,0.18,0.01,0.27,0.28,
15.285,0.19,0.14,0.17,0.36,
15.286,0.09,0.09,0.25,0.32,
15.287,0.00,0.14,0.34,0.33,
15.288,0.10,0.07,0.33,0.31,
15.289,0.04,0.15,0.33,0.36,
15.290,0.05,0.03,0.24,0.28,
15.291,0.08,0.09,0.21,0.32,
15.292,0.09,0.10,0.31,0.33,
15.293,0.04,0.15,0.31,0.41,
15.294,0.00,0.13,0.22,0.37,
15.295,0.10,0.09,0.31,0.20,
15.296,0.00,0.12,0.22,0.34,
15.297,0.00,0.25,0.34,0.27,
15.298,0.12,0.26,0.19,0.28,
15.299,0.09,0.22,0.14,0.31,
15.300,0.00,0.08,0.26,0.37,
15.301,0.07,0.20,0.26,0.28,
15.302,0.03,0.16,0.15,0.27,
15.303,0.03,0.17,0.31,0.35,
15.304,0.03,0.35,0.42,0.31,
15.305,0.06,0.23,0.31,0.32,
15.306,0.17,0.17,0.27,0.35,
15.307,0.00,0.25,0.30,0.27,
15.308,0.03,0.23,0.31,0.32,
15.309,0.02,0.18,0.35,0.27,
15.310,0.00,0.09,0.33,0.33,
15.311,0.00,0.12,0.32,0.40,
15.312,0.02,0.19,0.29,0.33,
15.313,0.00,0.30,0.29,0.23,
15.314,0.10,0.18,0.33,0.25,
15.315,0.11,0.14,0.31,0.21,
15.316,0.13,0.08,0.31,0.42,
15.317,0.15,0.25,0.32,0.26,
15.318,0.00,0.15,0.26,0.43,
15.319,0.03,0.34,0.33,0.24,
15.320,0.00,0.12,0.38,0.41,
15.321,0.08,0.25,0.41,0.35,
15.322,0.06,0.30,0.39,0.33,
15.323,0.04,0.16,0.34,0.48,
15.324,0.09,0.21,0.23,0.40,
15.325,0.00,0.18,0.25,0.38,
15.326,0.08,0.09,0.35,0.24,
15.327,0.11,0.14,0.39,0.32,
15.328,0.00,0.26,0.32,0.39,
15.329,0.17,0.04,0.26,0.33,
15.330,0.07,0.21,0.36,0.41,
15.331,0.20,0.30,0.44,0.33,
15.332,0.12,0.12,0.35,0.46,
15.333,0.02,0.18,0.40,0.45,
15.334,0.03,0.20,0.43,0.28,
15.335,0.02,0.15,0.43,0.39,
15.336,0.19,0.34,0.47,0.40,
15.337,0.19,0.12,0.44,0.48,
15.338,0.16,0.16,0.44,0.37,
15.339,0.20,0.23,0.40,0.44,
15.340,0.14,0.20,0.36,0.39,
15.341,0.00,0.17,0.34,0.37,
15.342,0.06,0.30,0.40,0.38,
15.343,0.19,0.16,0.45,0.33,
15.344,0.16,0.28,0.50,0.37,
15.345,0.17,0.16,0.46,0.27,
15.346,0.12,0.18,0.47,0.33,
15.347,0.11,0.16,0.34,0.35,
15.348,0.13,0.23,0.43,0.30,
15.349,0.08,0.16,0.44,0.33,
15.350,0.11,0.00,0.40,0.37,
15.351,0.13,0.00,0.35,0.26,
15.352,0.10,0.17,0.39,0.36,
15.353,0.03,0.24,0.39,0.25,
15.354,0.09,0.16,0.38,0.29,
15.355,0.08,0.06,0.49,0.35,
15.356,0.00,0.00,0.39,0.29,
15.357,0.00,0.23,0.42,0.33,
15.358,0.02,0.14,0.43,0.29,
15.359,0.00,0.20,0.46,0.21,
15.360,0.03,0.09,0.37,0.30,
15.361,0.00,0.08,0.35,0.28,
15.362,0.10,0.10,0.38,0.34,
15.363,0.20,0.18,0.35,0.32,
15.364,0.13,0.22,0.29,0.23,
15.365,0.17,0.09,0.36,0.42,
15.366,0.20,0.19,0.42,0.31,
15.367,0.06,0.16,0.50,0.32,
15.368,0.02,0.08,0.44,0.34,
15.369,0.00,0.01,0.49,0.32,
15.370,0.00,0.23,0.32,0.42,
15.371,0.10,0.13,0.35,0.36,
15.372,0.10,0.19,0.48,0.34,
15.373,0.20,0.03,0.42,0.27,
15.374,0.26,0.11,0.39,0.40,
15.375,0.16,0.15,0.30,0.38,
15.376,0.08,0.04,0.36,0.45,
15.377,0.18,0.21,0.36,0.37,
15.378,0.10,0.16,0.32,0.41,
15.379,0.17,0.19,0.41,0.41,
15.380,0.05,0.18,0.34,0.36,
15.381,0.03,0.19,0.40,0.43,
15.382,0.13,0.19,0.40,0.55,
15.383,0.06,0.19,0.43,0.47,
15.384,0.03,0.13,0.40,0.44,
15.385,0.11,0.15,0.37,0.48,
15.386,0.14,0.05,0.32,0.40,
15.387,0.03,0.07,0.29,0.46,
15.388,0.03,0.12,0.35,0.53,
15.389,0.07,0.03,0.34,0.48,
15.390,0.10,0.19,0.43,0.31,
15.391,0.00,0.08,0.41,0.42,
15.392,0.11,0.11,0.32,0.43,
15.393,0.00,0.08,0.34,0.34,
15.394,0.16,0.00,0.43,0.51,
15.395,0.14,0.00,0.58,0.38,
15.396,0.14,0.00,0.43,0.42,
15.397,0.12,0.06,0.50,0.48,
15.398,0.17,0.03,0.53,0.48,
15.399,0.14,0.09,0.46,0.39,
15.400,0.24,0.04,0.36,0.47,
15.401,0.11,0.09,0.46,0.41,
15.402,0.34,0.11,0.42,0.48,
15.403,0.08,0.00,0.52,0.41,
15.404,0.07,0.14,0.39,0.38,
15.405,0.09,0.16,0.45,0.39,
15.406,0.13,0.10,0.35,0.38,
15.407,0.14,0.08,0.47,0.44,
15.408,0.15,0.16,0.34,0.42,
15.409,0.23,0.10,0.36,0.44,
15.410,0.23,0.10,0.38,0.45,
15.411,0.29,0.16,0.36,0.33,
15.412,0.22,0.14,0.32,0.35,
15.413,0.18,0.11,0.33,0.47,
15.414,0.26,0.21,0.39,0.29,
15.415,0.14,0.19,0.29,0.39,
15.416,0.12,0.11,0.35,0.31,
15.417,0.13,0.03,0.32,0.32,
15.418,0.10,0.10,0.38,0.26,
15.419,0.11,0.20,0.35,0.47,
15.420,0.16,0.16,0.33,0.33,
15.421,0.05,0.17,0.32,0.33,
15.422,0.15,0.14,0.38,0.37,
15.423,0.18,0.15,0.28,0.41,
15.424,0.10,0.06,0.33,0.39,
15.425,0.12,0.11,0.33,0.51,
15.426,0.10,0.15,0.35,0.46,
15.427,0.20,0.21,0.28,0.54,
15.428,0.13,0.13,0.32,0.46,
15.429,0.13,0.11,0.46,0.44,
15.430,0.10,0.20,0.40,0.44,
15.431,0.17,0.09,0.32,0.37,
15.432,0.19,0.15,0.23,0.39,
15.433,0.16,0.07,0.20,0.39,
15.434,0.06,0.11,0.33,0.31,
15.435,0.16,0.00,0.35,0.35,
15.436,0.16,0.00,0.36,0.47,
15.437,0.09,0.13,0.41,0.29,
15.438,0.15,0.13,0.38,0.34,
15.439,0.18,0.04,0.37,0.37,
15.440,0.03,0.15,0.42,0.54,
15.441,0.20,0.06,0.47,0.50,
15.442,0.10,0.04,0.41,0.61,
15.443,0.06,0.01,0.46,0.47,
15.444,0.12,0.08,0.32,0.44,
15.445,0.06,0.03,0.37,0.38,
15.446,0.12,0.00,0.42,0.33,
15.447,0.05,0.13,0.42,0.43,
15.448,0.19,0.00,0.42,0.47,
15.449,0.18,0.00,0.48,0.34,
15.450,0.28,0.21,0.35,0.36,
15.451,0.18,0.03,0.47,0.35,
15.452,0.23,0.02,0.40,0.40,
15.453,0.15,0.00,0.44,0.44,
15.454,0.16,0.00,0.52,0.33,
15.455,0.15,0.14,0.41,0.38,
15.456,0.27,0.21,0.41,0.47,
15.457,0.06,0.11,0.46,0.46,
15.458,0.05,0.17,0.42,0.54,
15.459,0.09,0.14,0.34,0.53,
15.460,0.11,0.07,0.38,0.46,
15.461,0.04,0.09,0.39,0.34,
15.462,0.07,0.04,0.35,0.35,
15.463,0.04,0.07,0.36,0.35,
15.464,0.00,0.14,0.31,0.50,
15.465,0.09,0.19,0.35,0.41,
15.466,0.14,0.22,0.39,0.43,
15.467,0.19,0.12,0.41,0.42,
15.468,0.13,0.10,0.30,0.36,
15.469,0.13,0.20,0.40,0.42,
15.470,0.10,0.19,0.35,0.30,
15.471,0.12,0.03,0.44,0.23,
15.472,0.11,0.10,0.29,0.26,
15.473,0.03,0.21,0.36,0.36,
15.474,0.05,0.18,0.43,0.34,
15.475,0.03,0.13,0.37,0.34,
15.476,0.13,0.21,0.44,0.36,
15.477,0.11,0.13,0.50,0.33,
15.478,0.09,0.14,0.33,0.36,
15.479,0.15,0.13,0.33,0.46,
15.480,0.01,0.13,0.30,0.38,
15.481,0.07,0.22,0.39,0.39,
15.482,0.02,0.16,0.36,0.37,
15.483,0.11,0.25,0.37,0.37,
15.484,0.01,0.27,0.44,0.34,
15.485,0.02,0.06,0.33,0.36,
15.486,0.07,0.09,0.46,0.43,
15.487,0.00,0.10,0.34,0.56,
15.488,0.07,0.08,0.32,0.43,
15.489,0.12,0.05,0.42,0.39,
15.490,0.12,0.28,0.37,0.45,
15.491,0.09,0.25,0.40,0.29,
15.492,0.00,0.15,0.37,0.42,
15.493,0.05,0.26,0.44,0.34,
15.494,0.04,0.20,0.49,0.44,
15.495,0.08,0.08,0.42,0.44,
15.496,0.10,0.15,0.41,0.42,
15.497,0.00,0.23,0.38,0.34,
15.498,0.07,0.18,0.46,0.38,
15.499,0.00,0.17,0.32,0.40,
15.500,0.00,0.18,0.32,0.32,
15.501,0.10,0.18,0.35,0.40,
15.502,0.09,0.17,0.39,0.35,
15.503,0.10,0.20,0.36,0.33,
15.504,0.02,0.16,0.49,0.30,
15.505,0.07,0.12,0.35,0.40,
15.506,0.14,0.23,0.35,0.46,
15.507,0.07,0.16,0.40,0.37,
15.508,0.07,0.09,0.40,0.51,
15.509,0.08,0.15,0.45,0.40,
15.510,0.03,0.21,0.42,0.42,
15.511,0.03,0.10,0.31,0.33,
15.512,0.00,0.16,0.42,0.23,
15.513,0.12,0.18,0.43,0.37,
15.514,0.00,0.11,0.38,0.42,
15.515,0.00,0.19,0.42,0.48,
15.516,0.03,0.05,0.42,0.38,
15.517,0.00,0.16,0.29,0.46,
15.518,0.00,0.14,0.39,0.43,
15.519,0.02,0.15,0.35,0.36,
15.520,0.12,0.18,0.36,0.45,
15.521,0.06,0.12,0.32,0.41,
15.522,0.00,0.14,0.38,0.36,
15.523,0.00,0.04,0.34,0.46,
15.524,0.02,0.19,0.43,0.38,
15.525,0.03,0.30,0.37,0.47,
15.526,0.08,0.14,0.34,0.41,
15.527,0.06,0.08,0.49,0.40,
15.528,0.00,0.09,0.43,0.43,
15.529,0.10,0.06,0.30,0.29,
15.530,0.00,0.04,0.31,0.23,
15.531,0.10,0.16,0.49,0.36,
15.532,0.00,0.25,0.33,0.38,
15.533,0.13,0.15,0.33,0.36,
15.534,0.21,0.15,0.42,0.32,
15.535,0.02,0.10,0.33,0.46,
15.536,0.22,0.12,0.41,0.42,
15.537,0.02,0.12,0.40,0.33,
15.538,0.02,0.21,0.43,0.22,
15.539,0.10,0.07,0.40,0.41,
15.540,0.05,0.23,0.38,0.39,
15.541,0.10,0.17,0.36,0.48,
15.542,0.13,0.15,0.41,0.33,
15.543,0.06,0.13,0.44,0.32,
15.544,0.02,0.14,0.35,0.38,
15.545,0.00,0.11,0.41,0.25,
15.546,0.03,0.00,0.38,0.23,
15.547,0.00,0.16,0.38,0.20,
15.548,0.04,0.16,0.44,0.31,
15.549,0.00,0.13,0.46,0.25,
15.550,0.07,0.03,0.33,0.37,
15.551,0.06,0.00,0.35,0.35,
15.552,0.17,0.13,0.42,0.31,
15.553,0.02,0.13,0.36,0.32,
15.554,0.05,0.13,0.40,0.22,
15.555,0.04,0.13,0.36,0.25,
15.556,0.04,0.06,0.42,0.27,
15.557,0.16,0.21,0.39,0.40,
15.558,0.09,0.15,0.50,0.34,
15.559,0.04,0.10,0.46,0.32,
15.560,0.01,0.08,0.43,0.25,
15.561,0.03,0.27,0.35,0.25,
15.562,0.07,0.20,0.44,0.30,
15.563,0.14,0.17,0.39,0.28,
15.564,0.17,0.18,0.34,0.24,
15.565,0.13,0.12,0.40,0.47,
15.566,0.04,0.08,0.27,0.34,
15.567,0.09,0.17,0.36,0.30,
15.568,0.05,0.19,0.45,0.28,
15.569,0.05,0.16,0.44,0.34,
15.570,0.12,0.14,0.33,0.23,
15.571,0.12,0.13,0.33,0.26,
15.572,0.03,0.16,0.36,0.22,
15.573,0.03,0.14,0.41,0.23,
15.574,0.03,0.24,0.36,0.29,
15.575,0.11,0.26,0.37,0.26,
15.576,0.01,0.24,0.38,0.32,
15.577,0.09,0.06,0.43,0.49,
15.578,0.13,0.19,0.37,0.31,
15.579,0.03,0.30,0.32,0.47,
15.580,0.19,0.25,0.38,0.34,
15.581,0.06,0.27,0.41,0.31,
15.582,0.07,0.17,0.26,0.33,
15.583,0.14,0.19,0.24,0.20,
15.584,0.08,0.14,0.41,0.29,
15.585,0.17,0.24,0.34,0.26,
15.586,0.09,0.20,0.30,0.19,
15.587,0.02,0.18,0.36,0.30,
15.588,0.04,0.12,0.32,0.33,
15.589,0.03,0.15,0.31,0.28,
15.590,0.12,0.24,0.27,0.37,
15.591,0.10,0.35,0.41,0.34,
15.592,0.11,0.14,0.44,0.38,
15.593,0.03,0.17,0.42,0.28,
15.594,0.00,0.16,0.45,0.24,
15.595,0.00,0.24,0.44,0.27,
15.596,0.00,0.09,0.49,0.38,
15.597,0.05,0.14,0.29,0.46,
15.598,0.14,0.31,0.52,0.36,
15.599,0.08,0.23,0.56,0.26,
15.600,0.13,0.05,0.29,0.31,
15.601,0.13,0.24,0.30,0.26,
15.602,0.00,0.30,0.48,0.33,
15.603,0.17,0.14,0.41,0.28,
15.604,0.14,0.07,0.33,0.35,
15.605,0.21,0.12,0.41,0.23,
15.606,0.17,0.11,0.49,0.35,
15.607,0.08,0.14,0.36,0.30,
15.608,0.11,0.18,0.40,0.37,
15.609,0.08,0.22,0.30,0.14,
15.610,0.09,0.12,0.32,0.34,
15.611,0.14,0.26,0.32,0.35,
15.612,0.11,0.06,0.34,0.31,
15.613,0.03,0.18,0.39,0.33,
15.614,0.05,0.23,0.44,0.25,
15.615,0.11,0.07,0.38,0.34,
15.616,0.11,0.09,0.30,0.33,
15.617,0.03,0.17,0.44,0.39,
15.618,0.07,0.17,0.25,0.26,
15.619,0.18,0.25,0.35,0.43,
15.620,0.07,0.21,0.35,0.49,
15.621,0.12,0.26,0.46,0.36,
15.622,0.00,0.21,0.37,0.32,
15.623,0.16,0.20,0.36,0.50,
15.624,0.08,0.15,0.30,0.33,
15.625,0.11,0.17,0.29,0.39,
15.626,0.23,0.13,0.42,0.31,
15.627,0.09,0.11,0.42,0.34,
15.628,0.21,0.08,0.36,0.36,
15.629,0.04,0.11,0.53,0.34,
15.630,0.15,0.26,0.44,0.43,
15.631,0.18,0.16,0.45,0.35,
15.632,0.14,0.10,0.50,0.35,
15.633,0.06,0.21,0.46,0.30,
15.634,0.06,0.17,0.42,0.33,
15.635,0.20,0.25,0.44,0.34,
15.636,0.00,0.10,0.49,0.33,
15.637,0.04,0.21,0.49,0.47,
15.638,0.07,0.29,0.35,0.34,
15.639,0.08,0.29,0.42,0.47,
15.640,0.03,0.22,0.30,0.22,
15.641,0.10,0.22,0.41,0.38,
15.642,0.08,0.23,0.53,0.42,
15.643,0.18,0.08,0.46,0.43,
15.644,0.14,0.17,0.43,0.25,
15.645,0.02,0.15,0.34,0.40,
15.646,0.19,0.16,0.33,0.36,
15.647,0.07,0.30,0.38,0.28,
15.648,0.09,0.22,0.28,0.33,
15.649,0.00,0.30,0.37,0.30,
15.650,0.00,0.30,0.32,0.32,
15.651,0.11,0.23,0.45,0.43,
15.652,0.20,0.07,0.41,0.38,
15.653,0.10,0.15,0.41,0.30,
15.654,0.09,0.25,0.29,0.43,
15.655,0.04,0.21,0.45,0.35,
15.656,0.05,0.24,0.31,0.35,
15.657,0.10,0.14,0.26,0.42,
15.658,0.03,0.25,0.28,0.38,
15.659,0.04,0.22,0.24,0.45,
15.660,0.01,0.23,0.44,0.34,
15.661,0.04,0.16,0.30,0.36,
15.662,0.01,0.25,0.40,0.30,
15.663,0.02,0.19,0.31,0.37,
15.664,0.12,0.14,0.34,0.26,
15.665,0.03,0.22,0.21,0.21,
15.666,0.06,0.09,0.32,0.41,
15.667,0.11,0.16,0.35,0.30,
15.668,0.13,0.12,0.32,0.40,
15.669,0.17,0.12,0.33,0.38,
15.670,0.02,0.22,0.26,0.39,
15.671,0.06,0.15,0.34,0.27,
15.672,0.04,0.20,0.30,0.25,
15.673,0.05,0.22,0.26,0.22,
15.674,0.12,0.15,0.27,0.39,
15.675,0.08,0.19,0.35,0.41,
15.676,0.11,0.16,0.36,0.42,
15.677,0.10,0.20,0.35,0.43,
15.678,0.09,0.27,0.47,0.44,
15.679,0.12,0.17,0.42,0.37,
15.680,0.19,0.21,0.40,0.32,
15.681,0.06,0.17,0.40,0.32,
15.682,0.09,0.16,0.41,0.37,
15.683,0.04,0.16,0.32,0.39,
15.684,0.03,0.21,0.48,0.29,
15.685,0.01,0.19,0.37,0.31,
15.686,0.10,0.18,0.41,0.35,
15.687,0.08,0.09,0.46,0.30,
15.688,0.06,0.14,0.45,0.32,
15.689,0.09,0.23,0.36,0.36,
15.690,0.08,0.32,0.25,0.41,
15.691,0.15,0.34,0.32,0.27,
15.692,0.13,0.31,0.25,0.38,
15.693,0.06,0.21,0.31,0.30,
15.694,0.25,0.14,0.31,0.27,
15.695,0.11,0.28,0.48,0.37,
15.696,0.00,0.14,0.27,0.34,
15.697,0.08,0.04,0.25,0.35,
15.698,0.16,0.23,0.28,0.26,
15.699,0.06,0.09,0.45,0.36,
15.700,0.08,0.23,0.31,0.30,
15.701,0.17,0.19,0.31,0.41,
15.702,0.06,0.21,0.32,0.26,
15.703,0.18,0.07,0.21,0.33,
15.704,0.15,0.13,0.30,0.30,
15.705,0.09,0.08,0.25,0.23,
15.706,0.00,0.21,0.26,0.32,
15.707,0.07,0.17,0.50,0.41,
15.708,0.12,0.26,0.40,0.41,
15.709,0.12,0.23,0.39,0.20,
15.710,0.00,0.30,0.42,0.41,
15.711,0.04,0.18,0.40,0.34,
15.712,0.07,0.26,0.38,0.35,
15.713,0.07,0.15,0.37,0.41,
15.714,0.02,0.08,0.37,0.46,
15.715,0.05,0.11,0.37,0.34,
15.716,0.13,0.07,0.37,0.25,
15.717,0.15,0.23,0.35,0.24,
15.718,0.03,0.14,0.50,0.28,
15.719,0.11,0.17,0.33,0.18,
15.720,0.07,0.18,0.22,0.27,
15.721,0.18,0.29,0.37,0.30,
15.722,0.07,0.20,0.47,0.30,
15.723,0.16,0.15,0.40,0.39,
15.724,0.09,0.23,0.27,0.39,
15.725,0.13,0.17,0.41,0.39,
15.726,0.07,0.14,0.37,0.22,
15.727,0.13,0.16,0.38,0.30,
15.728,0.15,0.16,0.35,0.29,
15.729,0.10,0.09,0.35,0.33,
15.730,0.18,0.13,0.44,0.35,
15.731,0.18,0.17,0.43,0.32,
15.732,0.21,0.08,0.44,0.31,
15.733,0.19,0.16,0.31,0.31,
15.734,0.00,0.22,0.33,0.31,
15.735,0.17,0.16,0.34,0.38,
15.736,0.18,0.30,0.33,0.36,
15.737,0.11,0.18,0.41,0.37,
15.738,0.06,0.15,0.34,0.25,
15.739,0.04,0.20,0.27,0.28,
15.740,0.10,0.08,0.36,0.39,
15.741,0.20,0.19,0.34,0.27,
15.742,0.14,0.24,0.37,0.20,
15.743,0.11,0.23,0.43,0.28,
15.744,0.00,0.06,0.42,0.32,
15.745,0.07,0.21,0.30,0.30,
15.746,0.12,0.29,0.38,0.35,
15.747,0.06,0.16,0.43,0.30,
15.748,0.11,0.19,0.34,0.30,
15.749,0.10,0.15,0.33,0.40,
15.750,0.07,0.15,0.30,0.39,
15.751,0.11,0.21,0.35,0.40,
15.752,0.12,0.25,0.24,0.28,
15.753,0.08,0.19,0.30,0.29,
15.754,0.06,0.18,0.34,0.20,
15.755,0.06,0.08,0.35,0.33,
15.756,0.00,0.17,0.37,0.34,
15.757,0.09,0.10,0.26,0.27,
15.758,0.04,0.03,0.22,0.34,
15.759,0.04,0.17,0.28,0.31,
15.760,0.15,0.19,0.29,0.33,
15.761,0.10,0.19,0.26,0.43,
15.762,0.00,0.09,0.41,0.45,
15.763,0.05,0.08,0.38,0.53,
15.764,0.00,0.20,0.40,0.29,
15.765,0.18,0.23,0.31,0.30,
15.766,0.12,0.16,0.33,0.43,
15.767,0.07,0.21,0.30,0.41,
15.768,0.00,0.17,0.20,0.23,
15.769,0.08,0.25,0.36,0.20,
15.770,0.03,0.17,0.30,0.31,
15.771,0.10,0.30,0.39,0.26,
15.772,0.07,0.28,0.43,0.28,
15.773,0.00,0.26,0.32,0.23,
15.774,0.04,0.13,0.25,0.40,
15.775,0.04,0.24,0.40,0.37,
15.776,0.06,0.25,0.40,0.32,
15.777,0.12,0.25,0.23,0.32,
15.778,0.04,0.17,0.23,0.34,
15.779,0.02,0.14,0.31,0.32,
15.780,0.03,0.14,0.29,0.29,
15.781,0.15,0.19,0.22,0.19,
15.782,0.10,0.19,0.30,0.27,
15.783,0.10,0.14,0.31,0.23,
15.784,0.01,0.24,0.45,0.28,
15.785,0.06,0.19,0.31,0.33,
15.786,0.05,0.23,0.39,0.31,
15.787,0.06,0.19,0.37,0.30,
15.788,0.08,0.10,0.28,0.34,
15.789,0.05,0.09,0.21,0.27,
15.790,0.08,0.12,0.29,0.35,
15.791,0.04,0.17,0.37,0.34,
15.792,0.00,0.19,0.38,0.37,
15.793,0.00,0.26,0.34,0.35,
15.794,0.04,0.13,0.39,0.35,
15.795,0.02,0.07,0.31,0.34,
15.796,0.01,0.18,0.39,0.29,
15.797,0.00,0.18,0.27,0.26,
15.798,0.14,0.09,0.30,0.37,
15.799,0.07,0.21,0.36,0.35,
15.800,0.11,0.17,0.41,0.34,
15.801,0.10,0.22,0.36,0.35,
15.802,0.01,0.07,0.35,0.35,
15.803,0.05,0.20,0.36,0.27,
15.804,0.00,0.22,0.52,0.31,
15.805,0.10,0.32,0.35,0.40,
15.806,0.00,0.17,0.53,0.30,
15.807,0.04,0.21,0.52,0.43,
15.808,0.00,0.27,0.28,0.27,
15.809,0.00,0.18,0.40,0.33,
15.810,0.00,0.19,0.42,0.32,
15.811,0.10,0.22,0.46,0.31,
15.812,0.15,0.16,0.41,0.23,
15.813,0.08,0.22,0.33,0.22,
15.814,0.04,0.03,0.30,0.29,
15.815,0.05,0.35,0.48,0.26,
15.816,0.01,0.26,0.39,0.32,
15.817,0.07,0.26,0.26,0.35,
15.818,0.20,0.24,0.27,0.31,
15.819,0.10,0.23,0.38,0.34,
15.820,0.08,0.32,0.41,0.24,
15.821,0.08,0.27,0.48,0.25,
15.822,0.06,0.09,0.38,0.29,
15.823,0.11,0.22,0.44,0.25,
15.824,0.12,0.23,0.45,0.34,
15.825,0.07,0.27,0.34,0.28,
15.826,0.10,0.22,0.51,0.30,
15.827,0.20,0.24,0.43,0.26,
15.828,0.11,0.18,0.30,0.28,
15.829,0.09,0.11,0.50,0.37,
15.830,0.12,0.17,0.44,0.34,
15.831,0.17,0.06,0.44,0.25,
15.832,0.21,0.25,0.43,0.26,
15.833,0.14,0.15,0.33,0.33,
15.834,0.06,0.05,0.32,0.31,
15.835,0.22,0.15,0.28,0.36,
15.836,0.08,0.14,0.29,0.42,
15.837,0.12,0.13,0.31,0.29,
15.838,0.06,0.08,0.34,0.21,
15.839,0.00,0.16,0.35,0.35,
15.840,0.10,0.10,0.43,0.35,
15.841,0.07,0.18,0.31,0.35,
15.842,0.06,0.14,0.41,0.30,
15.843,0.21,0.10,0.32,0.38,
15.844,0.15,0.14,0.37,0.27,
15.845,0.16,0.19,0.29,0.30,
15.846,0.11,0.10,0.28,0.31,
15.847,0.15,0.12,0.27,0.32,
15.848,0.06,0.23,0.30,0.44,
15.849,0.01,0.10,0.39,0.30,
15.850,0.03,0.26,0.30,0.36,
15.851,0.00,0.13,0.30,0.37,
15.852,0.06,0.14,0.34,0.29,
15.853,0.00,0.31,0.34,0.21,
15.854,0.08,0.09,0.37,0.34,
15.855,0.13,0.09,0.38,0.23,
15.856,0.00,0.18,0.41,0.28,
15.857,0.04,0.11,0.47,0.35,
15.858,0.10,0.09,0.40,0.27,
15.859,0.09,0.05,0.29,0.26,
15.860,0.11,0.12,0.32,0.30,
15.861,0.19,0.10,0.42,0.42,
15.862,0.00,0.13,0.41,0.28,
15.863,0.12,0.26,0.41,0.28,
15.864,0.00,0.24,0.33,0.37,
15.865,0.00,0.09,0.40,0.36,
15.866,0.16,0.18,0.33,0.37,
15.867,0.10,0.11,0.44,0.42,
15.868,0.01,0.20,0.50,0.43,
15.869,0.05,0.15,0.35,0.35,
15.870,0.03,0.09,0.34,0.33,
15.871,0.02,0.19,0.38,0.29,
15.872,0.00,0.13,0.29,0.42,
15.873,0.16,0.21,0.33,0.32,
15.874,0.09,0.14,0.33,0.24,
15.875,0.21,0.17,0.37,0.36,
15.876,0.00,0.19,0.32,0.35,
15.877,0.02,0.14,0.20,0.30,
15.878,0.18,0.20,0.29,0.33,
15.879,0.09,0.14,0.36,0.34,
15.880,0.08,0.11,0.38,0.42,
15.881,0.15,0.27,0.39,0.31,
15.882,0.00,0.20,0.27,0.39,
15.883,0.00,0.10,0.38,0.25,
15.884,0.00,0.18,0.29,0.17,
15.885,0.05,0.11,0.37,0.33,
15.886,0.00,0.08,0.36,0.38,
15.887,0.04,0.09,0.35,0.34,
15.888,0.00,0.09,0.39,0.30,
15.889,0.12,0.05,0.43,0.38,
15.890,0.08,0.15,0.27,0.30,
15.891,0.14,0.13,0.34,0.25,
15.892,0.19,0.19,0.29,0.32,
15.893,0.13,0.22,0.25,0.31,
15.894,0.06,0.11,0.34,0.31,
15.895,0.13,0.04,0.37,0.31,
15.896,0.00,0.18,0.29,0.37,
15.897,0.00,0.11,0.19,0.34,
15.898,0.04,0.11,0.34,0.30,
15.899,0.04,0.12,0.46,0.40,
15.900,0.08,0.12,0.32,0.36,
15.901,0.14,0.15,0.36,0.24,
15.902,0.23,0.04,0.44,0.43,
15.903,0.00,0.22,0.43,0.36,
15.904,0.21,0.15,0.38,0.37,
15.905,0.19,0.20,0.34,0.41,
