file,path,group,format,channel,zero_offset_applied_MPa,n_total,dt,duration_s,baseline_MPa,noise_sigma_MPa,noise_rms_MPa,peak_MPa,peak_minus_baseline_MPa,snr,event_start_s,event_end_s,event_width_s,analysis_start_s,analysis_end_s,analysis_points,rise_time_ms,required_bw_Hz,freq_resolution_Hz,nyquist_Hz,f90_Hz,f95_Hz,f99_Hz,f999_Hz,flags,zero_offset,zero_window_std
010_190℃_020_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\010_190℃_020_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,0.3100200024852529,1000000,4.9999999999999996e-06,5.0,32.389979806779884,5.485621838092803,5.485621838092803,48.589978662370704,16.19999885559082,2.9531745595542374,0.0,4.999994999999999,4.999994999999999,0.0,4.999994999999999,1000000,96.49999999999999,3.626943005181347,0.2,100000.00000000001,1.0,1.4000000000000001,2.2,5.0,"no_event,zero_window_offset",9.325873406851316e-18,0.07611569833400375
010_190℃_020_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\010_190℃_020_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,-2.8284800374507904,1000000,4.9999999999999996e-06,5.0,40.12848022818565,10.437503943443298,10.437503943443298,63.34848049521446,23.22000026702881,2.2246698437527592,0.0,4.999994999999999,4.999994999999999,0.0,4.999994999999999,1000000,140.5,2.491103202846975,0.2,100000.00000000001,1.0,1.4000000000000001,2.0,4.6000000000000005,no_event,-5.329070518200751e-17,0.11511077027201796
011_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\011_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.04208000045735389,1000000,4.9999999999999996e-06,5.0,0.4820799980731681,0.26686798851191995,0.059304002816788846,41.222080305633135,40.74000030755997,152.65974961901537,1.4585,2.227,0.7685,1.2663749999999998,2.4191249999999997,230551,100.755,3.4737730137462157,0.8674870202254599,100000.00000000001,2.6024610606763794,3.4699480809018395,4.3374351011273,7.807383182029139,ok,-1.3322676295501879e-18,0.07101882615407512
011_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\011_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,1.9224400164186954,1000000,4.9999999999999996e-06,5.0,0.2775599716603756,0.23721603888273238,0.05930389925837516,54.47755864843726,54.199998676776886,228.48370174316344,1.4157449999999998,2.2737499999999997,0.8580049999999999,1.201245,2.48825,257402,126.5,2.766798418972332,0.776994739745612,100000.00000000001,2.3309842192368357,3.107978958982448,3.88497369872806,8.546942137201732,ok,8.881784197001253e-18,0.09478631427043925
012_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\012_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.04532000022707507,1000000,4.9999999999999996e-06,5.0,0.5853200142341666,0.3854759527221322,0.059304002816788846,40.92531820731936,40.339998193085194,104.64984367562874,1.4642549999999999,2.2039999999999997,0.739745,1.2793199999999998,2.3889349999999996,221924,101.71999999999998,3.440817931576878,0.9012094230457275,100000.00000000001,2.7036282691371825,2.7036282691371825,4.506047115228638,7.20967538436582,ok,-2.6645352591003758e-18,0.07150732530776081
012_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\012_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,2.211139986664057,1000000,4.9999999999999996e-06,5.0,0.2688599728047847,0.23721603888273238,0.05930389925837516,54.02886073812842,53.76000076532364,226.62886126304414,1.414745,2.28475,0.8700049999999999,1.197245,2.5022499999999996,261002,123.99999999999999,2.8225806451612905,0.7662776530448043,100000.00000000001,2.2988329591344128,3.0651106121792173,4.5976659182688255,8.429054183492848,ok,-8.881784197001253e-17,0.11271334665476716
013_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\013_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.04060000035911798,1000000,4.9999999999999996e-06,5.0,0.5006000012531877,0.2965199933722616,0.059304002816788846,41.14060133550316,40.64000133424997,137.05652988879265,1.4582499999999998,2.22075,0.7625,1.2676249999999998,2.4113749999999996,228751,102.97,3.399048266485384,0.8743131177568624,100000.00000000001,2.622939353270587,3.4972524710274495,4.371565588784312,7.868818059811762,ok,8.881784197001253e-19,0.08255204442235574
013_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\013_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,2.447020000517368,1000000,4.9999999999999996e-06,5.0,0.31297993034124394,0.23721603888273238,0.029652060091495513,54.732979350984095,54.41999942064285,229.4111295212435,1.4132399999999998,2.2722399999999996,0.8589999999999999,1.1984899999999998,2.4869899999999996,257701,126.5,2.766798418972332,0.7760932243181052,100000.00000000001,2.3282796729543156,3.104372897272421,3.8804661215905263,8.537025467499157,ok,1.9539925233402755e-16,0.1456733383333546
014_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\014_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.04290000040316954,1000000,4.9999999999999996e-06,5.0,0.5029000012972392,0.326172053463757,0.059304002816788846,41.202901755163914,40.70000175386667,124.7807754271293,1.459255,2.210495,0.7512399999999999,1.271445,2.3983049999999997,225373,102.00999999999999,3.431036172924223,0.8874177474675315,100000.00000000001,2.6622532424025946,3.549670989870126,4.437088737337658,8.874177474675315,ok,4.440892098500626e-18,0.057271197181288855
014_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\014_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,2.7078800117969513,1000000,4.9999999999999996e-06,5.0,0.27212006688117985,0.26686809897422786,0.059303678333759303,54.51212120890617,54.240001142024994,203.24647775627574,1.4132449999999999,2.27575,0.862505,1.19762,2.4913749999999997,258752,125.49499999999999,2.7889557352882584,0.7729408854810785,100000.00000000001,2.3188226564432357,3.091763541924314,4.637645312886471,8.502349740291864,ok,3.552713678800501e-17,0.10903716558996188
015_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\015_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.05846000023186207,1000000,4.9999999999999996e-06,5.0,0.6384599835425615,0.5040840273946523,0.059303995912894605,40.978460076525806,40.340000092983246,80.02634065094205,1.4727249999999998,2.1752249999999997,0.7024999999999999,1.2971,2.35085,210751,100.505,3.482413810258196,0.9489871934178248,100000.00000000001,2.8469615802534745,2.8469615802534745,4.744935967089124,8.540884740760424,ok,-2.55351295663786e-18,0.059339939300840194
015_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\015_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,2.898399960547686,1000000,4.9999999999999996e-06,5.0,0.3015999679267405,0.26686809897422786,0.05930412018299103,54.28159939095378,53.97999942302704,202.27220724587252,1.4219749999999998,2.2964749999999996,0.8744999999999999,1.20335,2.5151,262351,123.49999999999999,2.834008097165992,0.7623374791786577,100000.00000000001,2.287012437535973,3.0493499167146307,4.574024875071946,8.385712270965234,ok,-1.5987211554602254e-16,0.0864814375172448
016_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\016_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.06056000029668212,1000000,4.9999999999999996e-06,5.0,0.6005600143037736,0.4744320225343107,0.059303995912894605,41.46055866515264,40.859998650848866,86.12403191627709,1.4669699999999999,2.1719749999999998,0.705005,1.2907199999999999,2.348225,211502,103.5,3.3816425120772946,0.9456175355315789,100000.00000000001,2.8368526065947366,2.8368526065947366,4.728087677657895,8.51055781978421,ok,4.440892098500626e-19,0.06017047780161778
016_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\016_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,3.1215200217068197,1000000,4.9999999999999996e-06,5.0,0.318480095118284,0.2965201590657234,0.05930412018299103,54.578479787558315,54.25999969244003,182.98924384568863,1.4177199999999999,2.285725,0.8680049999999999,1.2007199999999998,2.502725,260402,123.99999999999999,2.8225806451612905,0.7680432561961891,100000.00000000001,2.304129768588567,3.0721730247847563,4.608259537177134,8.44847581815808,ok,-2.1316282072803005e-16,0.11239258347226605
017_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\017_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.05284000026760623,1000000,4.9999999999999996e-06,5.0,0.5128400011616759,0.3261719982326031,0.059304002816788846,41.17283988582669,40.65999988466501,124.65815614150034,1.46074,2.21,0.7492599999999999,1.2734249999999998,2.397315,224779,98.25999999999999,3.5619784245878283,0.889762833716673,100000.00000000001,2.669288501150019,3.559051334866692,4.448814168583365,8.007865503450057,ok,-5.551115123125783e-18,0.06438582481734938
017_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\017_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,3.30432000130415,1000000,4.9999999999999996e-06,5.0,0.29568014174699764,0.23721603888273238,0.029652060091495513,54.575681066811086,54.28000092506409,228.82095654542726,1.4139899999999999,2.279995,0.8660049999999999,1.19749,2.496495,259802,123.99999999999999,2.8225806451612905,0.7698170144956545,100000.00000000001,2.3094510434869635,3.079268057982618,4.618902086973927,8.4679871594522,ok,-1.9539925233402755e-16,0.12764849167350678
018_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\018_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.03494000029284507,1000000,4.9999999999999996e-06,5.0,0.47493999790865926,0.26686798851191995,0.059304002816788846,40.79494213652331,40.320002138614655,151.0859446404293,1.459255,2.223,0.7637449999999999,1.26832,2.413935,229124,98.99999999999999,3.5353535353535355,0.8728897889352492,100000.00000000001,2.6186693668057472,3.4915591557409966,5.2373387336114945,8.728897889352492,ok,-1.7763568394002505e-18,0.0834194007799896
018_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\018_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,3.4783799669146536,1000000,4.9999999999999996e-06,5.0,0.2816199043393137,0.23721559703350065,0.05930412018299103,54.52162194043398,54.240002036094666,228.65276446571366,1.41325,2.2672499999999998,0.8539999999999999,1.1997499999999999,2.4807499999999996,256201,124.49999999999999,2.811244979919679,0.7806370779192899,100000.00000000001,2.3419112337578696,3.1225483116771597,4.683822467515739,9.367644935031478,ok,2.1316282072803005e-16,0.11812948934006828
019_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\019_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.040560000247787685,1000000,4.9999999999999996e-06,5.0,0.4205599880288355,0.2075640340223909,0.059304002816788846,40.60056232721312,40.180002339184284,193.57882750944165,1.4562599999999999,2.224515,0.7682549999999999,1.264195,2.4165799999999997,230478,97.99999999999999,3.5714285714285716,0.8677617820355957,100000.00000000001,2.6032853461067873,3.471047128142383,5.206570692213575,9.545379602391552,ok,1.3322676295501879e-18,0.06950457836207084
019_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\019_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,3.6338000071048735,1000000,4.9999999999999996e-06,5.0,0.30619993090629594,0.26686809897422786,0.05930412018299103,54.146198772192,53.839998841285706,201.74760133651333,1.4137499999999998,2.24225,0.8284999999999999,1.2066249999999998,2.449375,248551,123.49999999999999,2.834008097165992,0.8046638315677669,100000.00000000001,2.4139914947033008,3.2186553262710675,4.8279829894066015,10.46062981038097,ok,1.5987211554602254e-16,0.1321573274430946
020_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\020_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.05006000037305057,1000000,4.9999999999999996e-06,5.0,0.41005998487584294,0.20756403402239082,0.059304002816788846,40.510060038520024,40.10000005364418,193.19339327023496,1.455995,2.234,0.778005,1.2614949999999998,2.4284999999999997,233402,98.99999999999999,3.5353535353535355,0.856890686455129,100000.00000000001,2.570672059365387,3.427562745820516,5.141344118730774,9.425797551006418,ok,5.3290705182007515e-18,0.05820649798771967
020_190℃_040_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\020_190℃_040_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,3.7681399893760683,1000000,4.9999999999999996e-06,5.0,0.3118599343299864,0.26686809897422786,0.05930412018299103,53.89185795068741,53.57999801635742,200.7733341763407,1.414245,2.244745,0.8304999999999999,1.2066199999999998,2.4523699999999997,249151,125.5,2.788844621513944,0.8027260576919218,100000.00000000001,2.4081781730757656,3.2109042307676874,4.816356346151531,9.632712692303063,ok,-1.9539925233402755e-16,0.1079913888709871
021_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\021_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.4682800020463765,1000000,4.9999999999999996e-06,5.0,0.22827999996021392,0.14825999668613074,0.059304009720683094,34.06827895300463,33.839998953044415,228.24767104699416,1.2369549999999998,1.7319999999999998,0.49504499999999996,1.113195,1.8557599999999999,148514,50.57,6.921099466086613,1.3466743875998224,100000.00000000001,4.040023162799467,5.3866975503992895,8.080046325598934,10.773395100798579,ok,1.865174681370263e-17,0.05868766500682414
021_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\021_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,-1.557980007007718,1000000,4.9999999999999996e-06,5.0,0.2579800546914339,0.17791191869974135,0.029652060091495513,46.43797916777432,46.179999113082886,259.56664090065834,1.21675,1.7787499999999998,0.5619999999999999,1.07625,1.91925,168601,63.0,5.555555555555555,1.1862325846228672,100000.00000000001,3.5586977538686018,4.744930338491469,7.1173955077372035,10.676093261605805,ok,1.7763568394002505e-17,0.1173043936754289
022_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\022_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.45670000065118077,1000000,4.9999999999999996e-06,5.0,0.2166999985650182,0.14825999668613074,0.059304009720683094,33.8566991423443,33.63999914377928,226.89869078437795,1.2411549999999998,1.7292199999999998,0.48806499999999997,1.1191399999999998,1.8512349999999997,146420,47.745,7.33061053513457,1.3659336156262807,100000.00000000001,4.097800846878842,5.463734462505123,8.195601693757684,12.293402540636526,ok,2.6645352591003756e-17,0.05429466306314839
022_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\022_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,-1.6200000053644181,1000000,4.9999999999999996e-06,5.0,0.2400000399351121,0.1779121396243572,0.05930412018299103,46.66000187456608,46.420001834630966,260.9153143379756,1.221965,1.77497,0.553005,1.083715,1.91322,165902,60.254999999999995,5.808646585345614,1.2055309761184314,100000.00000000001,3.6165929283552942,4.822123904473726,7.2331858567105884,10.849778785065883,ok,9.769962616701378e-17,0.11002545144681485
023_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\023_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.48354000424966215,1000000,4.9999999999999996e-06,5.0,0.22353999888524412,0.11860801944136619,0.059304009720683094,34.30353969907388,34.07999970018864,287.33301391172853,1.2369999999999999,1.7125,0.4755,1.1181249999999998,1.8313749999999998,142651,47.99999999999999,7.291666666666667,1.4020231193612382,100000.00000000001,4.206069358083715,5.608092477444953,8.41213871616743,11.216184954889906,ok,-1.4210854715202004e-17,0.07237035877588979
023_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\023_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,-1.7531000054627657,1000000,4.9999999999999996e-06,5.0,0.2331000543385744,0.1779121396243572,0.05930412018299103,46.73310145504772,46.50000140070915,261.3649720524357,1.21725,1.7567499999999998,0.5395,1.0823749999999999,1.891625,161851,60.49999999999999,5.785123966942149,1.2357044442110336,100000.00000000001,3.707113332633101,4.942817776844135,7.414226665266202,11.121339997899303,ok,-1.7763568394002505e-17,0.1429349255017334
024_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\024_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.4865000046044588,1000000,4.9999999999999996e-06,5.0,0.22649999924004077,0.11860801944136619,0.059304009720683094,34.10649989016354,33.8799998909235,285.64678889754214,1.23948,1.7069999999999999,0.46751999999999994,1.1225999999999998,1.82388,140257,49.49999999999999,7.070707070707071,1.4259537848378336,100000.00000000001,4.277861354513501,5.7038151393513346,8.555722709027002,11.407630278702669,ok,-7.993605777301126e-18,0.06298373166238173
024_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\024_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,-1.8593000028282405,1000000,4.9999999999999996e-06,5.0,0.21929995752871045,0.1779121396243572,0.05930412018299103,46.75929771400988,46.53999775648117,261.5897816458477,1.21975,1.75175,0.5319999999999999,1.0867499999999999,1.88475,159601,61.99999999999999,5.645161290322581,1.2531249804199223,100000.00000000001,3.759374941259767,5.012499921679689,7.518749882519534,11.2781248237793,ok,8.881784197001253e-17,0.11688246473724608
025_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\025_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.5312400093302131,1000000,4.9999999999999996e-06,5.0,0.2512400006875396,0.11860801944136619,0.059304009720683094,34.771240257285534,34.520000256597996,291.04271717194416,1.2336799999999999,1.6927549999999998,0.45907499999999996,1.1189099999999998,1.8075249999999998,137724,49.55499999999999,7.062859449096964,1.4521797217623655,100000.00000000001,4.356539165287097,5.808718887049462,8.713078330574193,11.617437774098924,ok,2.2204460492503132e-17,0.05183881276529427
025_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\025_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,-2.158580015450716,1000000,4.9999999999999996e-06,5.0,0.218579958230257,0.1779121396243572,0.08895595934987068,47.37857837513089,47.159998416900635,265.0746515469603,1.2142449999999998,1.7487499999999998,0.534505,1.08062,1.882375,160352,62.50499999999999,5.599552035837133,1.2472560367192178,100000.00000000001,3.741768110157653,4.989024146876871,7.483536220315306,11.22530433047296,ok,-3.552713678800501e-17,0.10912738022154772
026_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\026_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.5009400065243245,1000000,4.9999999999999996e-06,5.0,0.22093999788165097,0.11860801944136619,0.059304009720683094,33.4609400446713,33.240000046789646,280.25086502031866,1.2427499999999998,1.70399,0.46124,1.12744,1.8193,138373,47.254999999999995,7.406623637710295,1.4453686774153918,100000.00000000001,4.3361060322461755,5.781474709661567,8.672212064492351,13.008318096738526,ok,4.796163466380676e-17,0.04923735258744133
026_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\026_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,-2.2232600225508214,1000000,4.9999999999999996e-06,5.0,0.22325999274849906,0.1779121396243572,0.029652060091495513,45.86325845852494,45.63999846577644,256.5311089065676,1.2226899999999998,1.7427449999999998,0.5200549999999999,1.0926749999999998,1.8727599999999998,156018,60.49999999999999,5.785123966942149,1.2819033701239602,100000.00000000001,3.8457101103718805,5.127613480495841,7.691420220743761,11.537130331115641,ok,1.4210854715202004e-16,0.10648273248304974
027_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\027_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.5258000092208386,1000000,4.9999999999999996e-06,5.0,0.2458000005781651,0.11860801944136619,0.059304009720683094,34.26580073401332,34.020000733435154,286.8271546364782,1.2387599999999999,1.7002599999999999,0.46149999999999997,1.1233849999999999,1.8156349999999999,138451,48.31999999999999,7.243377483443709,1.4445543910842105,100000.00000000001,4.333663173252631,5.778217564336842,8.667326346505263,13.000989519757894,ok,3.552713678800501e-17,0.04685253658967171
027_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\027_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V04,-2.3409200152754783,1000000,4.9999999999999996e-06,5.0,0.24092008084058758,0.1779121396243572,0.05930389925837516,47.04091791719198,46.799997836351395,263.0511775934159,1.21972,1.7422499999999999,0.5225299999999999,1.08909,1.8728799999999999,156759,61.99999999999999,5.645161290322581,1.275843811200633,100000.00000000001,3.827531433601899,5.103375244802532,7.655062867203798,11.482594300805697,ok,-3.552713678800501e-17,0.09703170893809114
028_190℃_080_0.5mm.csv,C:/Users/0uh2j/Desktop/実験データ2026/01_本実験データ/202603-4 - 本実験圧力データ/202606・08-実験データ再々/202606・08-直接式樹脂圧力本実験データ再々\0.5mm\csv\0.5mm\190℃\028_190℃_080_0.5mm.csv,0.5mm_csv_0.5mm_190℃,nr500,V03,-0.5569600068032742,1000000,4.9999999999999996e-06,5.0,0.2169599883258343,0.11860801944136619,0.05930395448952913,34.136960407346486,33.92000041902065,285.984038674459,1.23724,1.6939899999999999,0.45674999999999993,1.1230499999999999,1.80818,137027,48.544999999999995,7.209805335255948,1.4595663628336022,100000.00000000001,4.378699088500807,5.838265451334409,8.757398177001614,11.676530902668818,ok,2.2204460492503132e-17,0.050465413278748206
